Callsign,Packet,Lat,Lon,Hours,Minutes,Seconds,Alt,AscentRate,Speed,Sats,Temp,Pressure,Humidity,Batt,CNT1_1,CNT1_2,CNT1_3,CNT1_4,CNT2_1,CNT2_2,CNT2_3,CNT2_4,CNT3_1,CNT3_2,CNT3_3,CNT3_4,CNTTemp,CNTHumid
W0MXX,472,4264590,-7181645,20,12,32,309,-0.9,0,16,11.3,984.1,5.5,2.9,16,33,35,37,21508,27761,27610,16437,17665,13160,16082,4328,0.0,0.0
W0MXX,473,4264589,-7181648,20,12,52,309,0.0,0,15,11.4,984.1,5.5,2.9,17,33,36,35,21618,27893,27749,16532,17759,13225,16184,4341,0.0,0.0
W0MXX,474,4264586,-7181649,20,13,12,311,0.2,0,14,11.6,984.2,5.5,2.9,17,31,35,34,21729,28009,27862,16620,17845,13297,16275,4361,0.0,0.0
W0MXX,475,4264583,-7181649,20,13,32,309,-0.2,0,14,11.7,984.1,5.5,2.9,18,34,35,37,21801,28104,27951,16675,17925,13357,16367,4374,0.0,0.0
W0MXX,476,4264582,-7181651,20,13,52,310,0.1,0,13,11.8,984.2,5.5,2.9,18,32,34,35,21891,28206,28060,16746,18016,13426,16458,4394,0.0,0.0
W0MXX,477,4264581,-7181649,20,14,12,310,0.0,0,13,11.9,984.1,5.5,2.9,17,34,36,34,21950,28285,28139,16768,18082,13486,16537,4411,0.0,0.0
W0MXX,478,4264581,-7181648,20,14,32,313,0.3,0,13,12.0,984.2,5.5,2.9,19,32,35,36,22039,28388,28241,16794,18181,13555,16629,4433,0.0,0.0
W0MXX,479,4264584,-7181648,20,14,52,312,-0.1,0,13,12.1,984.2,5.4,2.9,19,33,37,36,22193,28540,28400,16907,18291,13644,16739,4455,0.0,0.0
W0MXX,480,4264589,-7181648,20,15,12,306,-0.7,0,13,12.2,984.1,5.4,2.9,18,34,36,37,22282,28633,28501,16972,18379,13709,16828,4476,0.0,0.0
W0MXX,481,4264590,-7181648,20,15,47,306,0.0,2,13,12.4,984.1,5.4,2.9,53,83,67,36,22405,28933,29043,17199,19735,13861,17045,4695,0.0,0.0
W0MXX,482,4264590,-7181648,20,15,56,305,-0.1,0,13,12.5,984.2,5.4,2.9,18,35,36,36,22491,28877,28772,17178,18594,13870,17037,4518,0.0,0.0
W0MXX,483,4264592,-7181647,20,16,16,308,0.2,1,13,12.6,984.1,5.4,2.9,18,34,37,36,22588,28994,28888,17270,18708,13947,17142,4545,0.0,0.0
W0MXX,484,4264592,-7181648,20,16,36,308,0.0,0,13,12.7,984.2,5.3,2.9,19,34,36,36,22666,29099,28991,17358,18806,14020,17225,4568,0.0,0.0
W0MXX,485,4264592,-7181647,20,16,56,311,0.3,0,14,12.8,984.2,5.4,2.9,18,34,36,37,22755,29209,29104,17446,18895,14087,17316,4586,0.0,0.0
W0MXX,486,4264593,-7181645,20,17,16,307,-0.4,0,14,12.9,984.2,5.3,2.9,18,36,37,38,22837,29309,29216,17532,18995,14161,17394,4615,0.0,0.0
W0MXX,487,4264592,-7181642,20,17,36,307,-0.0,0,13,13.0,984.1,5.3,2.9,20,35,36,37,22933,29416,29334,17626,19093,14220,17484,4634,0.0,0.0
W0MXX,488,4264592,-7181640,20,17,56,301,-0.6,1,13,13.1,984.1,5.3,2.9,20,34,37,36,23003,29501,29419,17700,19206,14302,17564,4659,0.0,0.0
W0MXX,489,4264593,-7181641,20,18,16,304,0.3,0,13,13.2,984.1,5.4,2.9,19,34,37,37,23104,29624,29548,17791,19304,14369,17646,4687,0.0,0.0
W0MXX,490,4264594,-7181642,20,18,36,309,0.6,0,13,13.3,984.1,5.3,2.9,20,35,38,38,23173,29701,29639,17849,19389,14440,17728,4703,0.0,0.0
W0MXX,491,4264596,-7181640,20,18,56,313,0.4,1,13,13.3,984.1,5.2,2.9,20,34,37,37,23225,29771,29710,17896,19478,14500,17793,4731,0.0,0.0
W0MXX,492,4264598,-7181641,20,19,16,313,-0.0,1,13,13.5,984.1,5.2,2.9,20,34,38,36,23272,29830,29778,17943,19572,14563,17856,4748,0.0,0.0
W0MXX,493,4264599,-7181644,20,19,36,313,0.0,0,13,13.6,984.1,5.2,2.9,20,35,38,37,23336,29898,29842,17992,19656,14620,17931,4765,0.0,0.0
W0MXX,494,4264598,-7181644,20,19,56,315,0.2,0,13,13.6,984.1,5.2,2.9,20,36,36,38,23385,29968,29924,18041,19739,14679,18005,4788,0.0,0.0
W0MXX,495,4264598,-7181643,20,20,16,314,-0.2,0,13,13.7,984.1,5.2,2.9,21,35,38,37,23458,30052,30012,18101,19838,14745,18068,4810,0.0,0.0
W0MXX,496,4264600,-7181644,20,20,36,314,0.1,1,13,13.8,984.1,5.3,2.9,21,34,37,38,23559,30164,30132,18187,19910,14807,18154,4830,0.0,0.0
W0MXX,497,4264600,-7181640,20,20,56,317,0.2,0,13,13.9,984.1,5.3,2.9,21,34,38,37,23580,30188,30159,18198,19988,14852,18209,4849,0.0,0.0
W0MXX,498,4264599,-7181641,20,21,16,316,-0.0,0,13,14.0,984.1,5.2,2.9,22,37,38,38,23616,30243,30217,18227,20064,14899,18266,4862,0.0,0.0
W0MXX,499,4264598,-7181643,20,21,36,315,-0.2,0,13,14.1,984.2,5.3,2.9,21,35,38,39,23721,30366,30348,18301,20166,14974,18351,4883,0.0,0.0
W0MXX,500,4264597,-7181643,20,21,56,316,0.1,0,13,14.2,984.2,5.3,2.9,22,35,38,39,23825,30483,30468,18389,20229,15021,18412,4898,0.0,0.0
W0MXX,501,4264596,-7181643,20,22,16,314,-0.2,0,13,14.2,984.2,5.2,2.9,20,36,37,37,23833,30487,30484,18402,20296,15052,18452,4916,0.0,0.0
W0MXX,502,4264596,-7181644,20,22,36,314,-0.1,0,13,14.3,984.2,5.2,2.9,21,36,38,38,23876,30532,30526,18523,20368,15099,18504,4927,0.0,0.0
W0MXX,503,4264597,-7181644,20,22,56,313,-0.1,1,13,14.4,984.2,5.3,2.9,20,36,37,37,23960,30636,30637,18563,20453,15160,18593,4949,0.0,0.0
W0MXX,504,4264596,-7181645,20,23,16,310,-0.3,0,13,14.5,984.1,5.3,2.9,22,35,38,38,24063,30750,30752,18642,20517,15219,18641,4968,0.0,0.0
W0MXX,505,4264594,-7181646,20,23,36,310,-0.0,0,13,14.6,984.2,5.3,2.9,21,37,38,37,24141,30837,30851,18708,20584,15258,18689,4984,0.0,0.0
W0MXX,506,4264593,-7181645,20,23,56,314,0.5,0,13,14.6,984.2,5.2,2.9,21,37,40,37,24143,30846,30860,18707,20638,15284,18708,4991,0.0,0.0
W0MXX,507,4264592,-7181644,20,24,16,315,0.1,1,13,14.7,984.1,5.2,2.9,22,37,38,38,24234,30943,30971,18787,20714,15334,18766,5011,0.0,0.0
W0MXX,508,4264592,-7181648,20,24,36,316,0.1,0,13,14.8,984.2,5.3,2.9,21,36,37,38,24307,31021,31059,18840,20780,15388,18831,5030,0.0,0.0
W0MXX,509,4264592,-7181650,20,24,56,321,0.5,1,12,14.9,984.2,5.2,2.9,22,35,38,37,24374,31110,31142,18897,20847,15433,18884,5049,0.0,0.0
W0MXX,510,4264589,-7181649,20,25,16,328,0.8,0,13,15.0,984.1,5.2,2.9,20,36,37,38,24427,31175,31214,18950,20901,15474,18922,5052,0.0,0.0
W0MXX,511,4264592,-7181646,20,25,36,329,0.1,1,13,15.1,984.2,5.3,2.9,21,37,38,38,24496,31258,31299,19010,20969,15514,18971,5073,0.0,0.0
W0MXX,512,4264594,-7181647,20,25,56,332,0.3,0,13,15.1,984.2,5.2,2.9,21,36,38,40,24603,31372,31418,19085,21047,15568,19027,5086,0.0,0.0
W0MXX,513,4264597,-7181645,20,26,16,335,0.4,0,13,15.2,984.2,5.2,2.9,22,36,38,38,24684,31468,31514,19152,21108,15608,19056,5105,0.0,0.0
W0MXX,514,4264596,-7181643,20,26,36,334,-0.1,0,13,15.3,984.2,5.2,2.9,21,36,37,37,24745,31539,31585,19207,21152,15634,19085,5116,0.0,0.0
W0MXX,515,4264595,-7181644,20,26,56,336,0.3,0,13,15.4,984.1,5.2,3.0,21,36,38,38,24804,31604,31656,19255,21196,15666,19119,5123,0.0,0.0
W0MXX,516,4264593,-7181643,20,27,16,337,0.1,1,12,15.5,984.1,5.2,2.9,21,34,37,36,24834,31639,31696,19279,21230,15685,19123,5128,0.0,0.0
W0MXX,517,4264593,-7181644,20,27,36,333,-0.4,0,13,15.6,984.1,5.2,2.9,20,36,37,37,24906,31722,31779,19337,21277,15718,19154,5142,0.0,0.0
W0MXX,518,4264593,-7181645,20,27,56,329,-0.5,0,13,15.6,984.2,5.2,2.9,22,35,37,37,24994,31810,31881,19407,21325,15753,19180,5153,0.0,0.0
W0MXX,519,4264597,-7181646,20,28,16,329,-0.0,0,13,15.7,984.2,5.2,2.9,21,36,38,38,25092,31922,31991,19491,21385,15797,19213,5165,0.0,0.0
W0MXX,520,4264597,-7181647,20,28,36,325,-0.4,0,13,15.8,984.2,5.1,2.9,22,36,37,36,25158,31999,32068,19544,21412,15806,19239,5167,0.0,0.0
W0MXX,521,4264596,-7181646,20,28,56,323,-0.2,0,13,15.8,984.2,5.2,2.9,21,36,38,36,25252,32090,32173,19618,21457,15838,19252,5178,0.0,0.0
W0MXX,522,4264596,-7181646,20,29,16,320,-0.3,0,13,15.9,984.2,5.2,2.9,21,37,38,37,25314,32154,32238,19665,21485,15860,19273,5191,0.0,0.0
W0MXX,523,4264595,-7181646,20,29,36,322,0.2,0,13,16.0,984.2,5.1,2.9,20,35,39,38,25400,32245,32337,19736,21520,15879,19296,5196,0.0,0.0
W0MXX,524,4264594,-7181648,20,29,56,319,-0.3,0,13,16.1,984.2,5.1,2.9,22,34,37,37,25424,32279,32364,19758,21531,15891,19297,5201,0.0,0.0
W0MXX,525,4264592,-7181649,20,30,16,320,0.1,0,13,16.1,984.1,5.1,2.9,21,36,37,38,25491,32357,32455,19818,21553,15894,19303,5201,0.0,0.0
W0MXX,526,4264589,-7181650,20,30,36,320,0.1,0,13,16.2,984.2,5.1,2.9,19,37,37,38,25575,32444,32550,19881,21571,15913,19327,5207,0.0,0.0
W0MXX,527,4264588,-7181652,20,30,56,318,-0.3,1,13,16.3,984.2,5.1,2.9,21,34,36,36,25668,32541,32642,19955,21611,15937,19343,5217,0.0,0.0
W0MXX,528,4264587,-7181650,20,31,16,319,0.1,3,13,16.3,984.2,5.2,2.9,20,36,38,37,25714,32585,32699,19988,21627,15952,19359,5214,0.0,0.0
W0MXX,529,4264587,-7181649,20,31,36,317,-0.2,0,13,16.4,984.2,5.1,2.9,21,35,37,36,25795,32680,32793,20059,21648,15967,19368,5223,0.0,0.0
W0MXX,530,4264589,-7181648,20,31,56,316,-0.1,0,13,16.5,984.2,5.1,2.9,20,34,37,36,25848,32744,32860,20104,21674,15982,19389,5227,0.0,0.0
W0MXX,531,4264589,-7181649,20,32,16,314,-0.3,0,13,16.5,984.2,5.0,2.9,20,35,38,37,25926,32832,32954,20168,21692,16000,19400,5234,0.0,0.0
W0MXX,532,4264589,-7181649,20,32,36,313,-0.0,0,13,16.6,984.2,5.0,2.9,20,35,38,36,26022,32941,33058,20244,21723,16030,19416,5240,0.0,0.0
W0MXX,533,4264589,-7181647,20,32,56,312,-0.1,0,14,16.7,984.2,5.0,2.9,20,35,36,37,26105,33033,33146,20308,21750,16032,19431,5244,0.0,0.0
W0MXX,534,4264588,-7181647,20,33,16,314,0.2,0,14,16.7,984.1,5.0,3.0,21,35,37,37,26180,33128,33240,20370,21764,16051,19448,5247,0.0,0.0
W0MXX,535,4264586,-7181646,20,33,36,314,-0.1,0,14,16.8,984.2,5.0,2.9,20,35,37,37,26257,33209,33322,20435,21782,16062,19447,5249,0.0,0.0
W0MXX,536,4264585,-7181647,20,33,56,313,-0.1,1,14,16.9,984.3,5.0,2.9,21,35,37,37,26334,33282,33395,20501,21799,16065,19459,5256,0.0,0.0
W0MXX,537,4264584,-7181647,20,34,16,314,0.1,1,13,16.9,984.3,5.0,2.9,21,34,36,36,26403,33357,33486,20560,21807,16078,19473,5259,0.0,0.0
W0MXX,538,4264584,-7181647,20,34,36,315,0.1,1,14,17.0,984.3,5.0,2.9,20,34,36,36,26481,33426,33567,20615,21823,16083,19465,5269,0.0,0.0
W0MXX,539,4264584,-7181646,20,34,56,314,-0.0,0,14,17.1,984.3,4.9,3.0,20,35,36,36,26551,33515,33649,20674,21835,16091,19469,5268,0.0,0.0
W0MXX,540,4264586,-7181645,20,35,16,315,0.1,0,13,17.2,984.3,4.9,2.9,20,35,35,38,26634,33593,33736,20731,21850,16101,19486,5266,0.0,0.0
W0MXX,541,4264584,-7181647,20,35,51,318,0.2,0,14,17.2,984.3,4.9,2.9,45,59,45,76,26814,33732,33835,20792,21867,16117,19511,5280,0.0,0.0
W0MXX,542,4264584,-7181648,20,36,00,316,-0.2,0,14,17.3,984.2,4.9,2.9,20,36,37,35,26750,33735,33882,20819,21890,16136,19531,5276,0.0,0.0
W0MXX,543,4264585,-7181648,20,36,20,313,-0.3,1,13,17.4,984.2,4.9,2.9,19,34,38,36,26779,33765,33925,20835,21898,16139,19547,5288,0.0,0.0
W0MXX,544,4264588,-7181648,20,36,40,313,-0.0,0,14,17.4,984.3,4.9,2.9,20,35,36,36,26791,33782,33947,20843,21903,16142,19538,5286,0.0,0.0
W0MXX,545,4264589,-7181648,20,37,00,310,-0.3,0,14,17.5,984.2,4.8,2.9,18,32,35,37,26801,33789,33960,20850,21895,16140,19532,5290,0.0,0.0
W0MXX,546,4264589,-7181647,20,37,20,312,0.2,0,14,17.6,984.2,4.8,2.9,20,35,37,36,26858,33867,34034,20895,21922,16155,19556,5285,0.0,0.0
W0MXX,547,4264590,-7181646,20,37,40,311,-0.1,1,14,17.6,984.2,4.8,2.9,22,34,36,37,26947,33957,34142,20966,21935,16164,19571,5299,0.0,0.0
W0MXX,548,4264589,-7181644,20,38,00,308,-0.3,0,14,17.7,984.3,4.8,2.9,20,33,37,35,27009,34015,34202,21006,21947,16173,19585,5299,0.0,0.0
W0MXX,549,4264591,-7181643,20,38,20,308,0.0,1,14,17.7,984.2,4.8,2.9,20,35,35,34,27080,34106,34283,21071,21967,16190,19603,5300,0.0,0.0
W0MXX,550,4264588,-7181645,20,38,40,305,-0.4,2,14,17.8,984.3,4.8,3.0,20,33,36,36,27144,34177,34364,21119,21970,16188,19600,5307,0.0,0.0
W0MXX,551,4264586,-7181647,20,39,00,304,-0.1,0,14,17.9,984.2,4.8,2.9,20,33,37,36,27221,34268,34454,21176,21995,16201,19607,5310,0.0,0.0
W0MXX,552,4264585,-7181649,20,39,20,303,-0.0,0,14,17.9,984.3,4.7,2.9,20,34,35,34,27286,34344,34531,21226,22003,16213,19624,5312,0.0,0.0
W0MXX,553,4264585,-7181650,20,39,40,303,-0.0,0,14,18.0,984.2,4.7,2.9,18,33,36,34,27348,34409,34596,21276,22010,16219,19620,5311,0.0,0.0
W0MXX,554,4264584,-7181649,20,40,00,302,-0.1,1,14,18.1,984.4,4.7,2.9,19,34,34,35,27396,34460,34658,21308,22018,16218,19622,5311,0.0,0.0
W0MXX,555,4264585,-7181648,20,40,20,305,0.3,0,14,18.1,984.3,4.7,2.9,21,33,34,34,27447,34512,34708,21340,22019,16218,19616,5314,0.0,0.0
W0MXX,556,4264589,-7181644,20,40,40,304,-0.1,0,14,18.2,984.3,4.7,2.9,20,34,34,35,27500,34571,34778,21385,22020,16226,19615,5318,0.0,0.0
W0MXX,557,4264592,-7181646,20,41,00,306,0.2,0,14,18.3,984.3,4.7,2.9,19,33,34,34,27533,34610,34816,21417,22027,16225,19611,5317,0.0,0.0
W0MXX,558,4264594,-7181649,20,41,20,303,-0.3,1,14,18.3,984.3,4.7,2.9,18,34,36,34,27575,34657,34865,21447,22034,16221,19652,5313,0.0,0.0
W0MXX,559,4264594,-7181647,20,41,40,306,0.3,0,14,18.4,984.3,4.6,2.9,18,34,34,35,27605,34686,34901,21470,22031,16222,19648,5315,0.0,0.0
W0MXX,560,4264595,-7181645,20,42,00,307,0.1,0,14,18.5,984.3,4.6,2.9,18,35,36,35,27664,34749,34969,21506,22046,16233,19663,5322,0.0,0.0
W0MXX,561,4264595,-7181643,20,42,20,308,0.0,0,14,18.5,984.3,4.6,2.9,19,34,36,34,27730,34815,35045,21547,22058,16234,19661,5325,0.0,0.0
W0MXX,562,4264592,-7181643,20,42,40,311,0.4,0,14,18.6,984.3,4.5,2.9,20,32,35,35,27742,34827,35061,21545,22062,16238,19673,5320,0.0,0.0
W0MXX,563,4264592,-7181647,20,43,00,311,-0.1,0,14,18.6,984.3,4.6,2.9,21,32,36,34,27754,34845,35078,21542,22053,16230,19640,5317,0.0,0.0
W0MXX,564,4264589,-7181651,20,43,20,312,0.2,0,14,18.7,984.3,4.6,2.9,19,33,35,35,27816,34911,35149,21582,22060,16241,19642,5320,0.0,0.0
W0MXX,565,4264590,-7181649,20,43,40,313,0.1,0,14,18.7,984.3,4.6,2.9,20,34,34,35,27902,35002,35244,21636,22061,16243,19641,5328,0.0,0.0
W0MXX,566,4264589,-7181648,20,44,00,313,0.0,0,14,18.8,984.4,4.5,2.9,19,34,34,34,27946,35050,35300,21657,22067,16240,19640,5332,0.0,0.0
W0MXX,567,4264592,-7181646,20,44,20,310,-0.4,0,15,18.9,984.3,4.5,2.9,20,33,36,36,28025,35132,35379,21686,22069,16242,19652,5330,0.0,0.0
W0MXX,568,4264590,-7181643,20,44,40,310,0.1,0,15,18.9,984.3,4.5,3.0,19,35,36,34,28078,35178,35437,21702,22075,16241,19635,5329,0.0,0.0
W0MXX,569,4264591,-7181643,20,45,00,311,0.1,0,15,19.0,984.4,4.5,2.9,19,33,35,35,28149,35253,35513,21730,22069,16242,19638,5329,0.0,0.0
W0MXX,570,4264594,-7181640,20,45,20,314,0.4,1,15,19.0,984.3,4.5,2.9,18,34,36,36,28215,35324,35594,21773,22073,16248,19622,5326,0.0,0.0
W0MXX,571,4264595,-7181637,20,45,40,314,-0.0,0,15,19.1,984.2,4.5,2.9,20,34,34,35,28283,35400,35669,21831,22073,16250,19621,5333,0.0,0.0
W0MXX,572,4264595,-7181637,20,46,00,315,0.0,1,15,19.1,984.3,4.5,2.9,21,33,36,35,28338,35459,35735,21860,22072,16239,19602,5332,0.0,0.0
W0MXX,573,4264591,-7181641,20,46,20,316,0.1,0,14,19.2,984.3,4.4,3.0,20,35,35,35,28404,35520,35807,21908,22066,16232,19603,5326,0.0,0.0
W0MXX,574,4264588,-7181644,20,46,40,319,0.3,1,15,19.3,984.3,4.4,3.0,21,34,36,36,28464,35576,35872,21940,22076,16225,19588,5330,0.0,0.0
W0MXX,575,4264586,-7181646,20,47,00,322,0.3,0,15,19.3,984.3,4.4,3.0,20,33,35,34,28518,35641,35937,21977,22075,16224,19580,5326,0.0,0.0
W0MXX,576,4264586,-7181648,20,47,20,321,-0.1,0,15,19.4,984.3,4.4,3.0,22,36,35,35,28577,35711,36006,22014,22069,16223,19560,5329,0.0,0.0
W0MXX,577,4264587,-7181648,20,47,40,319,-0.2,0,15,19.4,984.3,4.4,3.0,21,32,35,35,28652,35783,36076,22080,22054,16220,19563,5331,0.0,0.0
W0MXX,578,4264588,-7181649,20,48,00,321,0.3,0,15,19.5,984.3,4.4,3.0,20,34,34,34,28710,35860,36150,22124,22061,16215,19553,5332,0.0,0.0
W0MXX,579,4264589,-7181648,20,48,20,320,-0.1,0,15,19.5,984.3,4.4,2.9,20,33,35,37,28772,35921,36221,22173,22067,16214,19537,5331,0.0,0.0
W0MXX,580,4264589,-7181649,20,48,40,319,-0.1,0,16,19.6,984.4,4.3,2.9,21,35,35,34,28812,35966,36267,22206,22056,16207,19526,5323,0.0,0.0
W0MXX,581,4264591,-7181647,20,49,00,317,-0.3,0,16,19.6,984.3,4.3,3.0,18,34,37,35,28864,36022,36330,22240,22044,16203,19518,5330,0.0,0.0
W0MXX,582,4264593,-7181644,20,49,20,316,-0.1,0,16,19.7,984.4,4.3,2.9,19,34,34,35,28875,36026,36342,22244,22032,16185,19504,5326,0.0,0.0
W0MXX,583,4264599,-7181646,20,49,40,319,0.3,0,16,19.7,984.5,4.3,2.9,21,32,35,35,28930,36090,36404,22289,22024,16187,19506,5322,0.0,0.0
W0MXX,584,4264597,-7181646,20,50,00,316,-0.3,1,16,19.8,984.3,4.3,3.0,21,35,34,36,28975,36142,36459,22330,22010,16180,19507,5316,0.0,0.0
W0MXX,585,4264597,-7181644,20,50,20,312,-0.4,0,16,19.8,984.3,4.3,3.0,20,34,35,35,28984,36156,36489,22329,22004,16166,19493,5316,0.0,0.0
W0MXX,586,4264595,-7181646,20,50,40,313,0.1,0,16,19.9,984.4,4.3,2.9,20,34,35,34,29042,36222,36559,22374,21999,16174,19500,5319,0.0,0.0
W0MXX,587,4264595,-7181645,20,51,00,313,0.0,0,16,19.9,984.4,4.3,3.0,20,33,36,34,29082,36258,36596,22391,21998,16167,19497,5315,0.0,0.0
W0MXX,588,4264595,-7181646,20,51,20,310,-0.3,0,16,20.0,984.4,4.3,2.9,20,34,36,36,29145,36326,36666,22426,21990,16163,19488,5313,0.0,0.0
W0MXX,589,4264594,-7181647,20,51,40,311,0.0,0,15,20.0,984.4,4.3,3.0,20,33,35,35,29183,36374,36715,22445,21987,16156,19494,5314,0.0,0.0
W0MXX,590,4264594,-7181650,20,52,00,308,-0.3,0,16,20.1,984.4,4.3,2.9,20,34,36,36,29240,36431,36784,22476,21980,16163,19489,5319,0.0,0.0
W0MXX,591,4264590,-7181646,20,52,20,308,0.0,0,16,20.1,984.5,4.2,2.9,20,33,35,35,29300,36496,36846,22499,21981,16154,19483,5312,0.0,0.0
W0MXX,592,4264590,-7181647,20,52,40,311,0.3,0,16,20.2,984.4,4.2,2.9,22,33,35,35,29355,36553,36909,22525,21978,16159,19490,5312,0.0,0.0
W0MXX,593,4264590,-7181646,20,53,00,312,0.1,0,16,20.2,984.4,4.2,2.9,19,33,32,36,29396,36605,36966,22544,21969,16160,19496,5311,0.0,0.0
W0MXX,594,4264591,-7181643,20,53,20,310,-0.2,0,16,20.3,984.4,4.2,3.0,21,33,35,35,29453,36659,37015,22570,21969,16156,19499,5311,0.0,0.0
W0MXX,595,4264592,-7181641,20,53,40,309,-0.2,0,16,20.3,984.4,4.2,2.9,20,33,35,35,29511,36726,37089,22605,21974,16156,19493,5314,0.0,0.0
W0MXX,596,4264590,-7181643,20,54,00,310,0.2,1,16,20.4,984.4,4.2,3.0,19,34,35,37,29551,36777,37142,22614,21968,16163,19490,5316,0.0,0.0
W0MXX,597,4264592,-7181644,20,54,20,312,0.2,0,15,20.4,984.4,4.2,3.0,20,33,36,35,29623,36840,37208,22602,21979,16159,19491,5317,0.0,0.0
W0MXX,598,4264591,-7181645,20,54,40,312,0.0,0,15,20.5,984.5,4.2,2.9,18,34,34,34,29638,36866,37240,22477,21959,16152,19480,5318,0.0,0.0
W0MXX,599,4264594,-7181644,20,55,00,310,-0.2,0,15,20.5,984.4,4.3,3.0,18,33,35,35,29651,36883,37256,22352,21960,16151,19481,5313,0.0,0.0
W0MXX,600,4264597,-7181645,20,55,20,309,-0.1,0,16,20.5,984.4,4.1,2.9,20,32,37,35,29693,36929,37308,22396,21957,16153,19479,5304,0.0,0.0
W0MXX,601,4264593,-7181645,20,55,55,311,0.2,0,16,20.6,984.4,4.1,2.9,40,77,73,50,29750,37090,37468,23038,23608,16152,19480,5308,0.0,0.0
W0MXX,602,4264592,-7181645,20,56,04,313,0.1,0,16,20.7,984.5,4.1,2.9,19,32,33,34,29770,37015,37400,23285,21960,16149,19479,5312,0.0,0.0
W0MXX,603,4264591,-7181646,20,56,24,313,0.0,0,16,20.7,984.4,4.1,3.0,19,34,35,33,29826,37062,37459,23324,21965,16148,19482,5311,0.0,0.0
W0MXX,604,4264591,-7181646,20,56,44,313,0.1,0,16,20.8,984.5,4.1,2.9,22,36,36,36,29833,37085,37474,23325,21949,16131,19482,5305,0.0,0.0
W0MXX,605,4264593,-7181645,20,57,04,313,-0.1,0,16,20.8,984.5,4.1,3.0,22,32,37,38,29882,37131,37523,23360,21951,16138,19479,5310,0.0,0.0
W0MXX,606,4264592,-7181644,20,57,24,313,0.0,0,16,20.8,984.4,4.1,3.0,20,31,36,34,29886,37135,37537,23363,21939,16129,19478,5308,0.0,0.0
W0MXX,607,4264593,-7181648,20,57,44,314,0.1,0,16,20.9,984.5,4.1,3.0,18,34,35,34,29944,37198,37603,23413,21944,16133,19479,5307,0.0,0.0
W0MXX,608,4264592,-7181647,20,58,04,314,-0.0,0,16,20.9,984.5,4.1,3.0,21,34,35,34,29963,37220,37628,23422,21938,16133,19477,5307,0.0,0.0
W0MXX,609,4264593,-7181647,20,58,24,314,0.0,0,16,21.0,984.6,4.1,3.0,21,34,36,33,30110,37378,37791,23556,21951,16150,19482,5305,0.0,0.0
W0MXX,610,4264595,-7181645,20,58,44,315,0.1,0,16,21.0,984.5,4.0,3.0,18,35,35,35,30110,37381,37790,23548,21945,16135,19467,5302,0.0,0.0
W0MXX,611,4264596,-7181645,20,59,04,313,-0.2,0,16,21.0,984.5,4.1,3.0,20,32,35,36,30164,37443,37855,23591,21949,16135,19471,5309,0.0,0.0
W0MXX,612,4264596,-7181643,20,59,24,314,0.1,0,16,21.1,984.5,4.0,3.0,20,36,34,34,30155,37439,37855,23585,21940,16132,19453,5301,0.0,0.0
W0MXX,613,4264596,-7181646,20,59,44,316,0.3,0,16,21.1,984.5,4.0,2.9,20,34,38,36,30218,37515,37931,23639,21950,16143,19470,5305,0.0,0.0
W0MXX,614,4264596,-7181646,21,00,04,317,0.0,1,16,21.2,984.5,4.0,3.0,21,34,36,33,30304,37608,38036,23710,21954,16148,19467,5309,0.0,0.0
W0MXX,615,4264596,-7181646,21,00,24,316,-0.1,0,16,21.2,984.6,4.0,2.9,22,35,36,34,30340,37646,38070,23737,21948,16138,19464,5309,0.0,0.0
W0MXX,616,4264596,-7181645,21,00,44,315,-0.1,0,16,21.3,984.5,4.0,3.0,22,33,36,34,30339,37650,38076,23736,21940,16142,19449,5302,0.0,0.0
W0MXX,617,4264594,-7181645,21,01,04,314,-0.1,0,16,21.3,984.4,4.0,3.0,22,35,34,35,30398,37712,38149,23786,21935,16134,19435,5302,0.0,0.0
W0MXX,618,4264594,-7181641,21,01,24,313,-0.1,0,16,21.3,984.5,4.0,2.9,20,37,35,34,30417,37729,38164,23797,21940,16130,19426,5308,0.0,0.0
W0MXX,619,4264593,-7181640,21,01,44,313,0.1,0,16,21.4,984.6,4.0,3.0,22,36,36,36,30513,37845,38281,23881,21944,16124,19423,5309,0.0,0.0
W0MXX,620,4264593,-7181640,21,02,04,314,0.1,1,15,21.4,984.5,4.0,3.0,21,36,37,36,30548,37872,38322,23904,21930,16127,19431,5311,0.0,0.0
W0MXX,621,4264592,-7181643,21,02,24,312,-0.2,1,15,21.5,984.5,4.1,3.0,23,36,37,35,30562,37894,38356,23918,21931,16121,19432,5306,0.0,0.0
W0MXX,622,4264592,-7181643,21,02,44,312,-0.0,0,16,21.5,984.5,4.0,3.0,24,35,37,37,30678,38012,38456,24017,21928,16129,19440,5305,0.0,0.0
W0MXX,623,4264593,-7181646,21,03,04,313,0.1,1,16,21.6,984.6,4.0,3.0,21,34,37,37,30730,38072,38524,24060,21936,16131,19417,5302,0.0,0.0
W0MXX,624,4264595,-7181646,21,03,24,314,0.1,0,16,21.6,984.5,4.0,3.0,19,36,36,37,30830,38178,38633,24142,21937,16125,19416,5306,0.0,0.0
W0MXX,625,4264595,-7181649,21,03,44,318,0.4,0,16,21.6,984.5,4.0,3.0,22,35,36,38,30978,38347,38795,24270,21937,16128,19406,5310,0.0,0.0
